年月日,全国地方公共団体コード,市区名,町名,年齢［歳］,人口総数［人］,男［人］,女［人］
2016/9/30,141097,港北区,菊名四丁目,67,20,9,11
2016/9/30,141097,港北区,菊名四丁目,68,19,10,9
2016/9/30,141097,港北区,菊名四丁目,69,22,10,12
2016/9/30,141097,港北区,菊名四丁目,70,16,7,9
2016/9/30,141097,港北区,菊名四丁目,71,12,5,7
2016/9/30,141097,港北区,菊名四丁目,72,13,8,5
2016/9/30,141097,港北区,菊名四丁目,73,11,7,4
2016/9/30,141097,港北区,菊名四丁目,74,13,4,9
2016/9/30,141097,港北区,菊名四丁目,75,13,5,8
2016/9/30,141097,港北区,菊名四丁目,76,13,4,9
2016/9/30,141097,港北区,菊名四丁目,77,14,2,12
2016/9/30,141097,港北区,菊名四丁目,78,6,3,3
2016/9/30,141097,港北区,菊名四丁目,79,17,6,11
2016/9/30,141097,港北区,菊名四丁目,80,9,5,4
2016/9/30,141097,港北区,菊名四丁目,81,10,4,6
2016/9/30,141097,港北区,菊名四丁目,82,10,3,7
2016/9/30,141097,港北区,菊名四丁目,83,14,5,9
2016/9/30,141097,港北区,菊名四丁目,84,4,2,2
2016/9/30,141097,港北区,菊名四丁目,85,5,2,3
2016/9/30,141097,港北区,菊名四丁目,86,4,0,4
2016/9/30,141097,港北区,菊名四丁目,87,4,1,3
2016/9/30,141097,港北区,菊名四丁目,88,3,0,3
2016/9/30,141097,港北区,菊名四丁目,89,6,2,4
2016/9/30,141097,港北区,菊名四丁目,90,5,2,3
2016/9/30,141097,港北区,菊名四丁目,91,4,2,2
2016/9/30,141097,港北区,菊名四丁目,92,5,3,2
2016/9/30,141097,港北区,菊名四丁目,93,1,1,0
2016/9/30,141097,港北区,菊名四丁目,94,6,2,4
2016/9/30,141097,港北区,菊名四丁目,95,2,0,2
2016/9/30,141097,港北区,菊名四丁目,96,0,0,0
2016/9/30,141097,港北区,菊名四丁目,97,0,0,0
2016/9/30,141097,港北区,菊名四丁目,98,1,0,1
2016/9/30,141097,港北区,菊名四丁目,99,0,0,0
2016/9/30,141097,港北区,菊名四丁目,100,1,0,1
2016/9/30,141097,港北区,菊名五丁目,合計,1979,951,1028
2016/9/30,141097,港北区,菊名五丁目,0,12,7,5
2016/9/30,141097,港北区,菊名五丁目,1,18,6,12
2016/9/30,141097,港北区,菊名五丁目,2,8,6,2
2016/9/30,141097,港北区,菊名五丁目,3,14,11,3
2016/9/30,141097,港北区,菊名五丁目,4,14,5,9
2016/9/30,141097,港北区,菊名五丁目,5,14,11,3
2016/9/30,141097,港北区,菊名五丁目,6,16,7,9
2016/9/30,141097,港北区,菊名五丁目,7,9,3,6
2016/9/30,141097,港北区,菊名五丁目,8,8,4,4
2016/9/30,141097,港北区,菊名五丁目,9,16,1,15
2016/9/30,141097,港北区,菊名五丁目,10,12,5,7
2016/9/30,141097,港北区,菊名五丁目,11,12,6,6
2016/9/30,141097,港北区,菊名五丁目,12,15,9,6
2016/9/30,141097,港北区,菊名五丁目,13,8,4,4
2016/9/30,141097,港北区,菊名五丁目,14,14,8,6
2016/9/30,141097,港北区,菊名五丁目,15,10,6,4
2016/9/30,141097,港北区,菊名五丁目,16,17,7,10
2016/9/30,141097,港北区,菊名五丁目,17,18,7,11
2016/9/30,141097,港北区,菊名五丁目,18,29,11,18
2016/9/30,141097,港北区,菊名五丁目,19,10,7,3
2016/9/30,141097,港北区,菊名五丁目,20,21,14,7
2016/9/30,141097,港北区,菊名五丁目,21,20,9,11
2016/9/30,141097,港北区,菊名五丁目,22,29,14,15
2016/9/30,141097,港北区,菊名五丁目,23,31,13,18
2016/9/30,141097,港北区,菊名五丁目,24,29,14,15
2016/9/30,141097,港北区,菊名五丁目,25,37,18,19
2016/9/30,141097,港北区,菊名五丁目,26,36,22,14
2016/9/30,141097,港北区,菊名五丁目,27,34,19,15
2016/9/30,141097,港北区,菊名五丁目,28,37,17,20
2016/9/30,141097,港北区,菊名五丁目,29,32,20,12
2016/9/30,141097,港北区,菊名五丁目,30,28,12,16
2016/9/30,141097,港北区,菊名五丁目,31,39,19,20
2016/9/30,141097,港北区,菊名五丁目,32,25,13,12
2016/9/30,141097,港北区,菊名五丁目,33,28,13,15
2016/9/30,141097,港北区,菊名五丁目,34,32,16,16
2016/9/30,141097,港北区,菊名五丁目,35,27,14,13
2016/9/30,141097,港北区,菊名五丁目,36,23,13,10
2016/9/30,141097,港北区,菊名五丁目,37,23,12,11
2016/9/30,141097,港北区,菊名五丁目,38,30,15,15
2016/9/30,141097,港北区,菊名五丁目,39,25,11,14
2016/9/30,141097,港北区,菊名五丁目,40,47,29,18
2016/9/30,141097,港北区,菊名五丁目,41,40,19,21
2016/9/30,141097,港北区,菊名五丁目,42,29,15,14
2016/9/30,141097,港北区,菊名五丁目,43,31,18,13
2016/9/30,141097,港北区,菊名五丁目,44,38,14,24
2016/9/30,141097,港北区,菊名五丁目,45,38,22,16
2016/9/30,141097,港北区,菊名五丁目,46,50,22,28
2016/9/30,141097,港北区,菊名五丁目,47,31,12,19
2016/9/30,141097,港北区,菊名五丁目,48,31,16,15
2016/9/30,141097,港北区,菊名五丁目,49,26,12,14
2016/9/30,141097,港北区,菊名五丁目,50,34,18,16
2016/9/30,141097,港北区,菊名五丁目,51,33,19,14
2016/9/30,141097,港北区,菊名五丁目,52,15,7,8
2016/9/30,141097,港北区,菊名五丁目,53,20,9,11
2016/9/30,141097,港北区,菊名五丁目,54,25,14,11
2016/9/30,141097,港北区,菊名五丁目,55,24,10,14
2016/9/30,141097,港北区,菊名五丁目,56,16,6,10
2016/9/30,141097,港北区,菊名五丁目,57,21,11,10
2016/9/30,141097,港北区,菊名五丁目,58,27,12,15
2016/9/30,141097,港北区,菊名五丁目,59,14,8,6
2016/9/30,141097,港北区,菊名五丁目,60,30,15,15
2016/9/30,141097,港北区,菊名五丁目,61,17,9,8
2016/9/30,141097,港北区,菊名五丁目,62,13,8,5
2016/9/30,141097,港北区,菊名五丁目,63,17,11,6
2016/9/30,141097,港北区,菊名五丁目,64,19,8,11
2016/9/30,141097,港北区,菊名五丁目,65,22,11,11
2016/9/30,141097,港北区,菊名五丁目,66,20,11,9
2016/9/30,141097,港北区,菊名五丁目,67,28,10,18
2016/9/30,141097,港北区,菊名五丁目,68,23,11,12
2016/9/30,141097,港北区,菊名五丁目,69,32,15,17
2016/9/30,141097,港北区,菊名五丁目,70,9,2,7
2016/9/30,141097,港北区,菊名五丁目,71,21,9,12
2016/9/30,141097,港北区,菊名五丁目,72,15,8,7
2016/9/30,141097,港北区,菊名五丁目,73,17,3,14
2016/9/30,141097,港北区,菊名五丁目,74,15,5,10
2016/9/30,141097,港北区,菊名五丁目,75,18,8,10
2016/9/30,141097,港北区,菊名五丁目,76,17,10,7
2016/9/30,141097,港北区,菊名五丁目,77,16,7,9
2016/9/30,141097,港北区,菊名五丁目,78,21,11,10
2016/9/30,141097,港北区,菊名五丁目,79,14,5,9
2016/9/30,141097,港北区,菊名五丁目,80,19,12,7
2016/9/30,141097,港北区,菊名五丁目,81,16,5,11
2016/9/30,141097,港北区,菊名五丁目,82,13,6,7
2016/9/30,141097,港北区,菊名五丁目,83,13,6,7
2016/9/30,141097,港北区,菊名五丁目,84,8,1,7
2016/9/30,141097,港北区,菊名五丁目,85,10,3,7
2016/9/30,141097,港北区,菊名五丁目,86,8,2,6
2016/9/30,141097,港北区,菊名五丁目,87,10,6,4
2016/9/30,141097,港北区,菊名五丁目,88,7,5,2
2016/9/30,141097,港北区,菊名五丁目,89,5,3,2
2016/9/30,141097,港北区,菊名五丁目,90,7,2,5
2016/9/30,141097,港北区,菊名五丁目,91,7,0,7
2016/9/30,141097,港北区,菊名五丁目,92,6,0,6
2016/9/30,141097,港北区,菊名五丁目,93,1,0,1
2016/9/30,141097,港北区,菊名五丁目,94,4,0,4
2016/9/30,141097,港北区,菊名五丁目,95,6,1,5
2016/9/30,141097,港北区,菊名五丁目,96,2,0,2
2016/9/30,141097,港北区,菊名五丁目,97,1,0,1
2016/9/30,141097,港北区,菊名五丁目,98,0,0,0
2016/9/30,141097,港北区,菊名五丁目,99,0,0,0
2016/9/30,141097,港北区,菊名五丁目,100,2,0,2
2016/9/30,141097,港北区,菊名六丁目,合計,2738,1288,1450
2016/9/30,141097,港北区,菊名六丁目,0,23,12,11
2016/9/30,141097,港北区,菊名六丁目,1,29,19,10
2016/9/30,141097,港北区,菊名六丁目,2,20,6,14
2016/9/30,141097,港北区,菊名六丁目,3,17,8,9
2016/9/30,141097,港北区,菊名六丁目,4,15,8,7
2016/9/30,141097,港北区,菊名六丁目,5,14,7,7
2016/9/30,141097,港北区,菊名六丁目,6,14,6,8
2016/9/30,141097,港北区,菊名六丁目,7,18,5,13
2016/9/30,141097,港北区,菊名六丁目,8,12,8,4
2016/9/30,141097,港北区,菊名六丁目,9,14,8,6
2016/9/30,141097,港北区,菊名六丁目,10,14,7,7
2016/9/30,141097,港北区,菊名六丁目,11,17,7,10
2016/9/30,141097,港北区,菊名六丁目,12,18,6,12
2016/9/30,141097,港北区,菊名六丁目,13,14,3,11
2016/9/30,141097,港北区,菊名六丁目,14,11,7,4
2016/9/30,141097,港北区,菊名六丁目,15,15,9,6
2016/9/30,141097,港北区,菊名六丁目,16,13,5,8
2016/9/30,141097,港北区,菊名六丁目,17,20,13,7
2016/9/30,141097,港北区,菊名六丁目,18,21,12,9
2016/9/30,141097,港北区,菊名六丁目,19,26,11,15
2016/9/30,141097,港北区,菊名六丁目,20,22,10,12
2016/9/30,141097,港北区,菊名六丁目,21,22,7,15
2016/9/30,141097,港北区,菊名六丁目,22,33,17,16
2016/9/30,141097,港北区,菊名六丁目,23,50,17,33
2016/9/30,141097,港北区,菊名六丁目,24,55,21,34
2016/9/30,141097,港北区,菊名六丁目,25,41,23,18
2016/9/30,141097,港北区,菊名六丁目,26,53,21,32
2016/9/30,141097,港北区,菊名六丁目,27,64,31,33
2016/9/30,141097,港北区,菊名六丁目,28,50,24,26
2016/9/30,141097,港北区,菊名六丁目,29,40,22,18
2016/9/30,141097,港北区,菊名六丁目,30,48,18,30
2016/9/30,141097,港北区,菊名六丁目,31,61,29,32
2016/9/30,141097,港北区,菊名六丁目,32,54,27,27
2016/9/30,141097,港北区,菊名六丁目,33,58,32,26
2016/9/30,141097,港北区,菊名六丁目,34,60,33,27
2016/9/30,141097,港北区,菊名六丁目,35,48,26,22
2016/9/30,141097,港北区,菊名六丁目,36,66,33,33
2016/9/30,141097,港北区,菊名六丁目,37,37,21,16
2016/9/30,141097,港北区,菊名六丁目,38,40,21,19
2016/9/30,141097,港北区,菊名六丁目,39,36,17,19
2016/9/30,141097,港北区,菊名六丁目,40,52,22,30
2016/9/30,141097,港北区,菊名六丁目,41,45,22,23
2016/9/30,141097,港北区,菊名六丁目,42,50,26,24
2016/9/30,141097,港北区,菊名六丁目,43,53,26,27
2016/9/30,141097,港北区,菊名六丁目,44,44,22,22
2016/9/30,141097,港北区,菊名六丁目,45,42,22,20
2016/9/30,141097,港北区,菊名六丁目,46,42,21,21
2016/9/30,141097,港北区,菊名六丁目,47,41,16,25
2016/9/30,141097,港北区,菊名六丁目,48,44,23,21
2016/9/30,141097,港北区,菊名六丁目,49,38,14,24
2016/9/30,141097,港北区,菊名六丁目,50,36,20,16
2016/9/30,141097,港北区,菊名六丁目,51,36,20,16
2016/9/30,141097,港北区,菊名六丁目,52,35,18,17
2016/9/30,141097,港北区,菊名六丁目,53,45,21,24
2016/9/30,141097,港北区,菊名六丁目,54,37,20,17
2016/9/30,141097,港北区,菊名六丁目,55,31,18,13
2016/9/30,141097,港北区,菊名六丁目,56,36,16,20
2016/9/30,141097,港北区,菊名六丁目,57,29,11,18
2016/9/30,141097,港北区,菊名六丁目,58,29,15,14
2016/9/30,141097,港北区,菊名六丁目,59,27,11,16
2016/9/30,141097,港北区,菊名六丁目,60,28,14,14
2016/9/30,141097,港北区,菊名六丁目,61,27,13,14
2016/9/30,141097,港北区,菊名六丁目,62,32,20,12
2016/9/30,141097,港北区,菊名六丁目,63,23,12,11
2016/9/30,141097,港北区,菊名六丁目,64,35,18,17
2016/9/30,141097,港北区,菊名六丁目,65,27,13,14
2016/9/30,141097,港北区,菊名六丁目,66,21,14,7
2016/9/30,141097,港北区,菊名六丁目,67,31,14,17
2016/9/30,141097,港北区,菊名六丁目,68,42,20,22
2016/9/30,141097,港北区,菊名六丁目,69,33,20,13
2016/9/30,141097,港北区,菊名六丁目,70,12,5,7
2016/9/30,141097,港北区,菊名六丁目,71,19,11,8
2016/9/30,141097,港北区,菊名六丁目,72,28,14,14
2016/9/30,141097,港北区,菊名六丁目,73,27,12,15
2016/9/30,141097,港北区,菊名六丁目,74,21,8,13
2016/9/30,141097,港北区,菊名六丁目,75,21,11,10
2016/9/30,141097,港北区,菊名六丁目,76,22,4,18
2016/9/30,141097,港北区,菊名六丁目,77,19,10,9
2016/9/30,141097,港北区,菊名六丁目,78,22,6,16
2016/9/30,141097,港北区,菊名六丁目,79,12,6,6
2016/9/30,141097,港北区,菊名六丁目,80,27,10,17
2016/9/30,141097,港北区,菊名六丁目,81,17,6,11
2016/9/30,141097,港北区,菊名六丁目,82,17,3,14
2016/9/30,141097,港北区,菊名六丁目,83,9,3,6
2016/9/30,141097,港北区,菊名六丁目,84,8,1,7
2016/9/30,141097,港北区,菊名六丁目,85,12,3,9
2016/9/30,141097,港北区,菊名六丁目,86,11,2,9
2016/9/30,141097,港北区,菊名六丁目,87,5,0,5
2016/9/30,141097,港北区,菊名六丁目,88,11,4,7
2016/9/30,141097,港北区,菊名六丁目,89,8,3,5
2016/9/30,141097,港北区,菊名六丁目,90,6,2,4
2016/9/30,141097,港北区,菊名六丁目,91,5,0,5
2016/9/30,141097,港北区,菊名六丁目,92,6,1,5
2016/9/30,141097,港北区,菊名六丁目,93,8,1,7
2016/9/30,141097,港北区,菊名六丁目,94,6,0,6
2016/9/30,141097,港北区,菊名六丁目,95,0,0,0
2016/9/30,141097,港北区,菊名六丁目,96,3,2,1
2016/9/30,141097,港北区,菊名六丁目,97,1,1,0
2016/9/30,141097,港北区,菊名六丁目,98,1,0,1
2016/9/30,141097,港北区,菊名六丁目,99,0,0,0
2016/9/30,141097,港北区,菊名六丁目,100,0,0,0
2016/9/30,141097,港北区,菊名七丁目,合計,1390,714,676
2016/9/30,141097,港北区,菊名七丁目,0,6,3,3
2016/9/30,141097,港北区,菊名七丁目,1,7,3,4
2016/9/30,141097,港北区,菊名七丁目,2,7,4,3
2016/9/30,141097,港北区,菊名七丁目,3,9,5,4
2016/9/30,141097,港北区,菊名七丁目,4,6,1,5
2016/9/30,141097,港北区,菊名七丁目,5,8,4,4
2016/9/30,141097,港北区,菊名七丁目,6,13,6,7
2016/9/30,141097,港北区,菊名七丁目,7,3,2,1
2016/9/30,141097,港北区,菊名七丁目,8,7,5,2
2016/9/30,141097,港北区,菊名七丁目,9,8,6,2
2016/9/30,141097,港北区,菊名七丁目,10,6,4,2
2016/9/30,141097,港北区,菊名七丁目,11,9,4,5
2016/9/30,141097,港北区,菊名七丁目,12,4,2,2
2016/9/30,141097,港北区,菊名七丁目,13,8,5,3
2016/9/30,141097,港北区,菊名七丁目,14,8,3,5
2016/9/30,141097,港北区,菊名七丁目,15,8,6,2
2016/9/30,141097,港北区,菊名七丁目,16,6,3,3
2016/9/30,141097,港北区,菊名七丁目,17,8,2,6
2016/9/30,141097,港北区,菊名七丁目,18,11,6,5
2016/9/30,141097,港北区,菊名七丁目,19,16,5,11
2016/9/30,141097,港北区,菊名七丁目,20,16,7,9
2016/9/30,141097,港北区,菊名七丁目,21,13,7,6
2016/9/30,141097,港北区,菊名七丁目,22,21,12,9
2016/9/30,141097,港北区,菊名七丁目,23,36,16,20
2016/9/30,141097,港北区,菊名七丁目,24,31,15,16
2016/9/30,141097,港北区,菊名七丁目,25,27,14,13
2016/9/30,141097,港北区,菊名七丁目,26,26,8,18
2016/9/30,141097,港北区,菊名七丁目,27,26,14,12
2016/9/30,141097,港北区,菊名七丁目,28,32,18,14
2016/9/30,141097,港北区,菊名七丁目,29,23,14,9
2016/9/30,141097,港北区,菊名七丁目,30,31,19,12
2016/9/30,141097,港北区,菊名七丁目,31,24,13,11
2016/9/30,141097,港北区,菊名七丁目,32,26,18,8
2016/9/30,141097,港北区,菊名七丁目,33,19,10,9
2016/9/30,141097,港北区,菊名七丁目,34,28,19,9
2016/9/30,141097,港北区,菊名七丁目,35,21,10,11
2016/9/30,141097,港北区,菊名七丁目,36,29,14,15
2016/9/30,141097,港北区,菊名七丁目,37,28,16,12
2016/9/30,141097,港北区,菊名七丁目,38,22,17,5
2016/9/30,141097,港北区,菊名七丁目,39,17,9,8
2016/9/30,141097,港北区,菊名七丁目,40,12,8,4
2016/9/30,141097,港北区,菊名七丁目,41,28,17,11
2016/9/30,141097,港北区,菊名七丁目,42,20,8,12
2016/9/30,141097,港北区,菊名七丁目,43,23,12,11
2016/9/30,141097,港北区,菊名七丁目,44,26,16,10
2016/9/30,141097,港北区,菊名七丁目,45,15,5,10
2016/9/30,141097,港北区,菊名七丁目,46,24,14,10
2016/9/30,141097,港北区,菊名七丁目,47,20,15,5
2016/9/30,141097,港北区,菊名七丁目,48,24,16,8
2016/9/30,141097,港北区,菊名七丁目,49,18,13,5
2016/9/30,141097,港北区,菊名七丁目,50,23,11,12
2016/9/30,141097,港北区,菊名七丁目,51,26,16,10
2016/9/30,141097,港北区,菊名七丁目,52,20,8,12
2016/9/30,141097,港北区,菊名七丁目,53,18,8,10
2016/9/30,141097,港北区,菊名七丁目,54,23,7,16
2016/9/30,141097,港北区,菊名七丁目,55,15,8,7
2016/9/30,141097,港北区,菊名七丁目,56,27,16,11
2016/9/30,141097,港北区,菊名七丁目,57,20,14,6
2016/9/30,141097,港北区,菊名七丁目,58,20,12,8
2016/9/30,141097,港北区,菊名七丁目,59,18,8,10
2016/9/30,141097,港北区,菊名七丁目,60,14,5,9
2016/9/30,141097,港北区,菊名七丁目,61,18,11,7
2016/9/30,141097,港北区,菊名七丁目,62,11,8,3
2016/9/30,141097,港北区,菊名七丁目,63,5,2,3
2016/9/30,141097,港北区,菊名七丁目,64,16,10,6
2016/9/30,141097,港北区,菊名七丁目,65,13,5,8
2016/9/30,141097,港北区,菊名七丁目,66,8,4,4
2016/9/30,141097,港北区,菊名七丁目,67,16,6,10
2016/9/30,141097,港北区,菊名七丁目,68,21,8,13
2016/9/30,141097,港北区,菊名七丁目,69,13,6,7
2016/9/30,141097,港北区,菊名七丁目,70,14,7,7
2016/9/30,141097,港北区,菊名七丁目,71,8,3,5
2016/9/30,141097,港北区,菊名七丁目,72,9,4,5
2016/9/30,141097,港北区,菊名七丁目,73,6,1,5
2016/9/30,141097,港北区,菊名七丁目,74,11,3,8
2016/9/30,141097,港北区,菊名七丁目,75,11,5,6
2016/9/30,141097,港北区,菊名七丁目,76,11,3,8
2016/9/30,141097,港北区,菊名七丁目,77,6,2,4
2016/9/30,141097,港北区,菊名七丁目,78,11,5,6
2016/9/30,141097,港北区,菊名七丁目,79,8,5,3
2016/9/30,141097,港北区,菊名七丁目,80,12,6,6
2016/9/30,141097,港北区,菊名七丁目,81,6,2,4
2016/9/30,141097,港北区,菊名七丁目,82,8,4,4
2016/9/30,141097,港北区,菊名七丁目,83,8,3,5
2016/9/30,141097,港北区,菊名七丁目,84,5,0,5
2016/9/30,141097,港北区,菊名七丁目,85,10,6,4
2016/9/30,141097,港北区,菊名七丁目,86,11,1,10
2016/9/30,141097,港北区,菊名七丁目,87,4,1,3
2016/9/30,141097,港北区,菊名七丁目,88,7,3,4
2016/9/30,141097,港北区,菊名七丁目,89,3,1,2
2016/9/30,141097,港北区,菊名七丁目,90,4,1,3
2016/9/30,141097,港北区,菊名七丁目,91,2,1,1
2016/9/30,141097,港北区,菊名七丁目,92,3,1,2
2016/9/30,141097,港北区,菊名七丁目,93,1,0,1
2016/9/30,141097,港北区,菊名七丁目,94,0,0,0
2016/9/30,141097,港北区,菊名七丁目,95,0,0,0
2016/9/30,141097,港北区,菊名七丁目,96,1,0,1
2016/9/30,141097,港北区,菊名七丁目,97,1,0,1
2016/9/30,141097,港北区,菊名七丁目,98,0,0,0
2016/9/30,141097,港北区,菊名七丁目,99,0,0,0
2016/9/30,141097,港北区,菊名七丁目,100,0,0,0
2016/9/30,141097,港北区,篠原町,合計,11247,5631,5616
2016/9/30,141097,港北区,篠原町,0,105,51,54
2016/9/30,141097,港北区,篠原町,1,85,48,37
2016/9/30,141097,港北区,篠原町,2,85,49,36
2016/9/30,141097,港北区,篠原町,3,94,43,51
2016/9/30,141097,港北区,篠原町,4,82,47,35
2016/9/30,141097,港北区,篠原町,5,96,52,44
2016/9/30,141097,港北区,篠原町,6,102,60,42
2016/9/30,141097,港北区,篠原町,7,109,62,47
2016/9/30,141097,港北区,篠原町,8,112,69,43
2016/9/30,141097,港北区,篠原町,9,99,54,45
2016/9/30,141097,港北区,篠原町,10,112,51,61
2016/9/30,141097,港北区,篠原町,11,89,45,44
2016/9/30,141097,港北区,篠原町,12,99,54,45
2016/9/30,141097,港北区,篠原町,13,98,52,46
2016/9/30,141097,港北区,篠原町,14,98,44,54
2016/9/30,141097,港北区,篠原町,15,85,44,41
